Time,Open,High,Low,Last,Change,%Chg,Volume
"01/13/2021 11:10",34758.16,34906.55,34748.75,34882.19,124.03,+0.36%,158
"01/13/2021 11:05",34768.48,34788.24,34747.4,34758.16,-8.52,-0.02%,146
"01/13/2021 11:00",34750.35,34773.2,34670.38,34766.68,16.33,+0.05%,161
"01/13/2021 10:55",34709.04,34750.35,34696.4,34750.35,45.2,+0.13%,172
"01/13/2021 10:50",34681.54,34713.36,34647.93,34705.15,23.61,+0.07%,166
"01/13/2021 10:45",34523.66,34694.62,34523.66,34681.54,157.88,+0.46%,161
"01/13/2021 10:40",34548,34599.25,34523.66,34523.66,-24.34,-0.07%,157
"01/13/2021 10:35",34422.88,34569.02,34422.88,34548,119.46,+0.35%,158
"01/13/2021 10:30",34462.42,34529.29,34414.46,34428.54,-33.88,-0.10%,175
"01/13/2021 10:25",34613.48,34613.48,34452.39,34462.42,-155.08,-0.45%,178
"01/13/2021 10:20",34525.47,34617.5,34489.2,34617.5,94.64,+0.27%,180
"01/13/2021 10:15",34592.2,34607.86,34482.07,34522.86,-69.62,-0.20%,155
"01/13/2021 10:10",34626.36,34626.36,34538.98,34592.48,-32.07,-0.09%,156
"01/13/2021 10:05",34772.53,34779.05,34594.88,34624.55,-148.05,-0.43%,153
"01/13/2021 10:00",34632.56,34905.22,34632.56,34772.6,140.04,+0.40%,162
"01/13/2021 09:55",34721.54,34721.54,34535.73,34632.56,-88.98,-0.26%,164
"01/13/2021 09:50",34560.3,34834.22,34560.3,34721.54,161.24,+0.47%,183
"01/13/2021 09:45",34671.28,34744.73,34528.7,34560.3,-110.94,-0.32%,174
"01/13/2021 09:40",34685.1,34688.23,34644.4,34671.24,-13.86,-0.04%,185
"01/13/2021 09:35",34660.4,34699.71,34571.3,34685.1,26.42,+0.08%,162
"01/13/2021 09:30",34591.38,34680.32,34578.91,34658.68,67.3,+0.19%,159
"01/13/2021 09:25",34477.98,34594.82,34475.13,34591.38,113.4,+0.33%,185
"01/13/2021 09:20",34515.84,34515.84,34429.95,34477.98,-34.65,-0.10%,185
"01/13/2021 09:15",34390.98,34543.72,34390.98,34512.63,121.65,+0.35%,166
"01/13/2021 09:10",34271.75,34393.68,34238.7,34390.98,113.13,+0.33%,170
"01/13/2021 09:05",34326.34,34395.31,34277.85,34277.85,-49.67,-0.14%,165
"01/13/2021 09:00",34239.47,34350.62,34239.47,34327.52,89.86,+0.26%,124
"01/13/2021 08:55",34546.5,34561.02,34237.66,34237.66,-308.84,-0.89%,168
"01/13/2021 08:50",34765.16,34822.01,34546.5,34546.5,-218.66,-0.63%,155
"01/13/2021 08:45",34708.56,34771.76,34695.56,34765.16,56.6,+0.16%,173
"01/13/2021 08:40",34821.46,34826.26,34708.54,34708.56,-109.98,-0.32%,183
"01/13/2021 08:35",34778.84,34838.29,34778.13,34818.54,45.34,+0.13%,180
"01/13/2021 08:30",34882.4,34883.39,34731.68,34773.2,-108.96,-0.31%,158
"01/13/2021 08:25",34933.68,34937.82,34840.32,34882.16,-50.04,-0.14%,187
"01/13/2021 08:20",34989.71,35049.66,34889.44,34932.2,-56.27,-0.16%,182
"01/13/2021 08:15",34563.46,34988.47,34563.46,34988.47,425.69,+1.23%,171
"01/13/2021 08:10",34435.79,34567.3,34435.79,34562.78,126.99,+0.37%,177
"01/13/2021 08:05",34471.57,34471.96,34391.96,34435.79,-35.85,-0.10%,175
"01/13/2021 08:00",34577.36,34600.43,34457.55,34471.64,-105.72,-0.31%,177
"01/13/2021 07:55",34506.14,34577.36,34453.04,34577.36,70.93,+0.21%,171
"01/13/2021 07:50",34480.85,34518.67,34421.55,34506.43,25.58,+0.07%,162
"01/13/2021 07:45",34653.03,34664.34,34479.21,34480.85,-175.08,-0.51%,175
"01/13/2021 07:40",34662.73,34734.25,34640.81,34655.93,-6.12,-0.02%,179
"01/13/2021 07:35",34722.88,34740.45,34656.72,34662.05,-60.83,-0.18%,188
"01/13/2021 07:30",34531.65,34722.88,34529.75,34722.88,191.23,+0.55%,178
"01/13/2021 07:25",34642.21,34664.64,34531.65,34531.65,-110.56,-0.32%,181
"01/13/2021 07:20",34526.56,34663.77,34502.14,34642.21,115.91,+0.34%,175
"01/13/2021 07:15",34481.98,34573.14,34433.45,34526.3,44.32,+0.13%,158
"01/13/2021 07:10",34411.35,34490.56,34411.35,34481.98,70.63,+0.21%,174
"01/13/2021 07:05",34133.4,34420.72,34119.13,34411.35,290.68,+0.85%,177
"01/13/2021 07:00",34253.81,34271.2,34100.7,34120.67,-139.24,-0.41%,178
"01/13/2021 06:55",34387.34,34387.34,34257.7,34259.91,-127.43,-0.37%,182
"01/13/2021 06:50",34259.46,34387.34,34257.47,34387.34,127.91,+0.37%,174
"01/13/2021 06:45",34325.01,34341.07,34259.43,34259.43,-68.58,-0.20%,182
"01/13/2021 06:40",34335.06,34370.8,34281.82,34328.01,-7.05,-0.02%,181
"01/13/2021 06:35",34322.27,34375.05,34291.79,34335.06,7.29,+0.02%,191
"01/13/2021 06:30",34220.34,34346.35,34213.19,34327.77,107.43,+0.31%,188
"01/13/2021 06:25",34118.14,34250.52,34103.99,34220.34,102.2,+0.30%,166
"01/13/2021 06:20",34098.96,34155.38,34086.83,34118.14,19.13,+0.06%,174
"01/13/2021 06:15",34243.91,34363.73,34085.64,34099.01,-144.9,-0.42%,177
"01/13/2021 06:10",34212.02,34351.14,34210.12,34243.91,31.89,+0.09%,170
"01/13/2021 06:05",34168.61,34233.54,34159.4,34212.02,43.41,+0.13%,166
"01/13/2021 06:00",34387.75,34479.93,34100.13,34168.61,-219.14,-0.64%,152
"01/13/2021 05:55",34336.07,34425.59,34334.25,34387.75,51.68,+0.15%,177
"01/13/2021 05:50",34573.54,34608.35,34334.84,34336.07,-234.75,-0.68%,173
"01/13/2021 05:45",34605.1,34605.17,34494,34570.82,-33.36,-0.10%,158
"01/13/2021 05:40",35119.92,35119.92,34583.4,34604.18,-515.78,-1.47%,160
"01/13/2021 05:35",34986.85,35236.15,34986.85,35119.96,139.58,+0.40%,181
"01/13/2021 05:30",34852.26,34991.79,34794.56,34980.38,128.12,+0.37%,173
"01/13/2021 05:25",34912.7,34912.7,34809.87,34852.26,-60.44,-0.17%,158
"01/13/2021 05:20",34744.75,34917.94,34687.68,34912.7,168.18,+0.48%,187
"01/13/2021 05:15",34685.59,34771.02,34666.09,34744.52,59.9,+0.17%,185
"01/13/2021 05:10",34646.24,34751.95,34644.12,34684.62,36.88,+0.11%,183
"01/13/2021 05:05",34864.67,34878.37,34590.98,34647.74,-216.93,-0.62%,172
"01/13/2021 05:00",34906,34925.35,34822.3,34864.67,-43.1,-0.12%,173
"01/13/2021 04:55",34780.71,34912.7,34780.71,34907.77,129.38,+0.37%,170
"01/13/2021 04:50",34597.99,34779.52,34564.28,34778.39,182.84,+0.53%,184
"01/13/2021 04:45",34638.84,34704.82,34580.36,34595.55,-43.29,-0.12%,184
"01/13/2021 04:40",34573.48,34683.69,34543.43,34638.84,65.36,+0.19%,176
"01/13/2021 04:35",34710.5,34710.5,34522.95,34573.48,-139.97,-0.40%,154
"01/13/2021 04:30",34725.16,35011.65,34713.45,34713.45,-13.25,-0.04%,157
"01/13/2021 04:25",34752.37,34825.94,34713.07,34726.7,-26.32,-0.08%,178
"01/13/2021 04:20",34938.18,34952.68,34732.73,34753.02,-185.16,-0.53%,160
"01/13/2021 04:15",34801.86,34938.18,34791.81,34938.18,136.18,+0.39%,159
"01/13/2021 04:10",34786.89,34864.72,34765.04,34802,25.72,+0.07%,165
"01/13/2021 04:05",34599.42,34777.23,34599.4,34776.28,190.5,+0.55%,162
"01/13/2021 04:00",34379.54,34599.96,34363.38,34585.78,206.17,+0.60%,172
"01/13/2021 03:55",34354.55,34428.88,34345.48,34379.61,27,+0.08%,155
"01/13/2021 03:50",34365.71,34419.54,34339.73,34352.61,-9.5,-0.03%,169
"01/13/2021 03:45",34371.75,34371.75,34293.8,34362.11,-9.31,-0.03%,163
"01/13/2021 03:40",34580.78,34588.96,34371.42,34371.42,-209.36,-0.61%,174
"01/13/2021 03:35",34742.69,34766.61,34578.55,34580.78,-148.15,-0.43%,181
"01/13/2021 03:30",34753.28,34770.48,34728.93,34728.93,-24.35,-0.07%,175
"01/13/2021 03:25",35024.58,35024.58,34753.28,34753.28,-275.51,-0.79%,174
"01/13/2021 03:20",34969.77,35077.2,34968.07,35028.79,59.57,+0.17%,169
"01/13/2021 03:15",34753.2,34971,34753.06,34969.22,216.02,+0.62%,170
"01/13/2021 03:10",34774.45,34842.52,34738.47,34753.2,-21.25,-0.06%,168
"01/13/2021 03:05",34786.7,34811.3,34745.95,34774.45,-13.57,-0.04%,172
"01/13/2021 03:00",34557,34788.02,34545.2,34788.02,220.78,+0.64%,167
"01/13/2021 02:55",34627.51,34686.05,34557.23,34567.24,-60.92,-0.18%,200
"01/13/2021 02:50",34701.39,34776.98,34628.16,34628.16,-73.23,-0.21%,177
"01/13/2021 02:45",34551.92,34707.77,34527.84,34701.39,149.42,+0.43%,177
"01/13/2021 02:40",34462.89,34555.47,34450.73,34551.97,83.41,+0.24%,180
"01/13/2021 02:35",34557,34557.53,34464.24,34468.56,-92.06,-0.27%,192
"01/13/2021 02:30",34640.18,34735.02,34514.91,34560.62,-81.15,-0.23%,179
"01/13/2021 02:25",34638.57,34742.39,34633.57,34641.77,5.61,+0.02%,191
"01/13/2021 02:20",34676.18,34676.18,34614.47,34636.16,-38.23,-0.11%,196
"01/13/2021 02:15",34679.27,34831.6,34668.5,34674.39,-4.88,-0.01%,180
"01/13/2021 02:10",34790.99,34854.16,34675.95,34679.27,-114.85,-0.33%,180
"01/13/2021 02:05",34736.76,34844.7,34707.91,34794.12,55.85,+0.16%,177
"01/13/2021 02:00",34988.8,35025.24,34705.68,34738.27,-250.65,-0.72%,180
"01/13/2021 01:55",35136.42,35139.05,34948.15,34988.92,-147.5,-0.42%,183
