"Date","Price","Open","High","Low","Change %"
"Sep 15, 2020","16.4317","16.6773","16.7053","16.3857","-1.36%"
"Sep 14, 2020","16.6577","16.7474","16.7627","16.6033","-0.46%"
"Sep 11, 2020","16.7350","16.8683","16.9163","16.7019","-0.95%"
"Sep 10, 2020","16.8949","16.6048","16.9428","16.5895","1.77%"
"Sep 09, 2020","16.6012","16.9312","17.0194","16.5772","-1.78%"
"Sep 08, 2020","16.9013","16.7416","17.0054","16.6924","1.00%"
"Sep 07, 2020","16.7343","16.6294","16.7712","16.5828","0.77%"
"Sep 04, 2020","16.6068","16.7475","16.8302","16.5481","-0.69%"
"Sep 03, 2020","16.7225","16.8408","16.9130","16.6500","-0.45%"
"Sep 02, 2020","16.7988","16.6663","16.9295","16.6166","0.98%"
"Sep 01, 2020","16.6363","16.9275","16.9751","16.5516","-1.77%"
"Aug 31, 2020","16.9361","16.6313","16.9809","16.5454","2.13%"
"Aug 28, 2020","16.5827","17.0183","17.0693","16.5562","-2.69%"
"Aug 27, 2020","17.0403","16.9200","17.1106","16.8085","1.01%"
"Aug 26, 2020","16.8700","16.8381","16.9863","16.7533","0.16%"
"Aug 25, 2020","16.8433","16.9171","16.9816","16.7199","-0.57%"
"Aug 24, 2020","16.9396","17.1798","17.1798","16.8965","-1.20%"
"Aug 21, 2020","17.1452","17.2676","17.3195","17.0960","-0.70%"
"Aug 20, 2020","17.2658","17.2467","17.3510","17.1863","-0.01%"
"Aug 19, 2020","17.2675","17.3400","17.3445","17.1154","-0.38%"
"Aug 18, 2020","17.3325","17.5075","17.5410","17.2863","-1.02%"
"Aug 17, 2020","17.5110","17.3866","17.5437","17.3135","0.78%"
"Aug 14, 2020","17.3749","17.4254","17.5072","17.3227","-0.27%"
"Aug 13, 2020","17.4211","17.4033","17.5072","17.3626","-0.20%"
"Aug 12, 2020","17.4557","17.4899","17.5842","17.3356","-0.13%"
"Aug 11, 2020","17.4779","17.6977","17.7422","17.4168","-1.16%"
"Aug 10, 2020","17.6835","17.6163","17.7901","17.5974","0.29%"
"Aug 07, 2020","17.6317","17.4212","17.6905","17.4118","1.21%"
"Aug 06, 2020","17.4214","17.3148","17.6684","17.2395","0.58%"
"Aug 05, 2020","17.3208","17.3843","17.4363","17.1672","-0.54%"
"Aug 04, 2020","17.4150","17.1931","17.5384","17.1146","1.35%"
