"Date","Price","Open","High","Low","Change %"
"Jan 08, 2010","0.8008","0.8004","0.8032","0.7958","-0.14%"
"Jan 07, 2010","0.8019","0.7999","0.8047","0.7980","0.09%"
"Jan 06, 2010","0.8012","0.8028","0.8061","0.7983","-0.30%"
"Jan 05, 2010","0.8036","0.8095","0.8111","0.8019","-0.74%"
"Jan 04, 2010","0.8096","0.8085","0.8123","0.8046","0.24%"
"Jan 01, 2010","0.8077","0.8080","0.8117","0.8054","-0.25%"
"Dec 31, 2009","0.8097","0.8095","0.8123","0.8054","0.04%"
"Dec 30, 2009","0.8094","0.8037","0.8112","0.8022","0.58%"
"Dec 29, 2009","0.8047","0.8031","0.8082","0.7990","0.15%"
"Dec 28, 2009","0.8035","0.7957","0.8059","0.7937","0.88%"
"Dec 25, 2009","0.7965","0.7952","0.8001","0.7937","-0.16%"
"Dec 24, 2009","0.7978","0.7985","0.8057","0.7936","-0.34%"
"Dec 23, 2009","0.8005","0.8015","0.8047","0.7961","-0.22%"
"Dec 22, 2009","0.8023","0.8036","0.8093","0.7986","-0.38%"
"Dec 21, 2009","0.8054","0.8037","0.8082","0.7997","0.15%"
"Dec 18, 2009","0.8042","0.8048","0.8078","0.8000","-0.21%"
"Dec 17, 2009","0.8059","0.7990","0.8081","0.7986","0.50%"
"Dec 16, 2009","0.8019","0.8072","0.8117","0.7986","-0.75%"
"Dec 15, 2009","0.8080","0.8117","0.8156","0.8067","-0.68%"
"Dec 14, 2009","0.8135","0.8074","0.8168","0.8057","0.25%"
"Dec 11, 2009","0.8115","0.8076","0.8125","0.8047","0.43%"
"Dec 10, 2009","0.8080","0.8100","0.8139","0.8052","-0.31%"
"Dec 09, 2009","0.8105","0.8106","0.8145","0.8049","-0.05%"
"Dec 08, 2009","0.8109","0.8095","0.8128","0.8046","0.12%"
"Dec 07, 2009","0.8099","0.8127","0.8184","0.8080","-0.47%"
"Dec 04, 2009","0.8137","0.8163","0.8213","0.8118","-0.46%"
"Dec 03, 2009","0.8175","0.8153","0.8226","0.8127","0.16%"
"Dec 02, 2009","0.8162","0.8130","0.8176","0.8085","0.26%"
"Dec 01, 2009","0.8141","0.8127","0.8181","0.8082","0.00%"
"Nov 30, 2009","0.8141","0.8119","0.8166","0.8090","0.05%"
"Nov 27, 2009","0.8137","0.8105","0.8183","0.8027","0.35%"
"Nov 26, 2009","0.8109","0.8112","0.8157","0.8052","-0.20%"
"Nov 25, 2009","0.8125","0.8135","0.8165","0.8080","-0.10%"
"Nov 24, 2009","0.8133","0.8102","0.8146","0.8075","0.17%"
"Nov 23, 2009","0.8119","0.8134","0.8196","0.8078","-0.53%"
"Nov 20, 2009","0.8162","0.8178","0.8192","0.8095","-0.22%"
"Nov 19, 2009","0.8180","0.8166","0.8200","0.8126","0.06%"
"Nov 18, 2009","0.8175","0.8159","0.8200","0.8141","0.20%"
"Nov 17, 2009","0.8159","0.8174","0.8197","0.8132","-0.21%"
"Nov 16, 2009","0.8176","0.8181","0.8223","0.8140","-0.34%"
"Nov 13, 2009","0.8204","0.8217","0.8236","0.8155","-0.23%"
"Nov 12, 2009","0.8223","0.8197","0.8233","0.8151","0.34%"
"Nov 11, 2009","0.8195","0.8171","0.8225","0.8145","0.16%"
"Nov 10, 2009","0.8182","0.8146","0.8204","0.8123","0.27%"
"Nov 09, 2009","0.8160","0.8139","0.8192","0.8117","0.26%"
"Nov 06, 2009","0.8139","0.8118","0.8157","0.8082","0.26%"
"Nov 05, 2009","0.8118","0.8048","0.8143","0.8032","0.57%"
"Nov 04, 2009","0.8072","0.8112","0.8138","0.8034","-0.65%"
