"Date","Price","Open","High","Low","Change %"
"Jul 22, 2016","1.1945","1.1999","1.2050","1.1872","-0.49%"
"Jul 21, 2016","1.2004","1.1991","1.2046","1.1921","0.09%"
"Jul 20, 2016","1.1993","1.1892","1.2006","1.1865","0.82%"
"Jul 19, 2016","1.1895","1.1965","1.1990","1.1860","-0.63%"
"Jul 18, 2016","1.1970","1.1944","1.2020","1.1890","0.13%"
"Jul 15, 2016","1.1955","1.1995","1.2106","1.1875","-0.37%"
"Jul 14, 2016","1.1999","1.1847","1.2123","1.1800","1.21%"
"Jul 13, 2016","1.1855","1.1970","1.2050","1.1827","-0.99%"
"Jul 12, 2016","1.1974","1.1744","1.1997","1.1724","1.90%"
"Jul 11, 2016","1.1751","1.1715","1.1787","1.1652","0.26%"
"Jul 08, 2016","1.1721","1.1666","1.1764","1.1639","0.45%"
"Jul 07, 2016","1.1669","1.1648","1.1783","1.1602","0.16%"
"Jul 06, 2016","1.1650","1.1752","1.1772","1.1586","-0.92%"
"Jul 05, 2016","1.1758","1.1910","1.1923","1.1695","-1.32%"
"Jul 04, 2016","1.1915","1.1908","1.1975","1.1882","0.05%"
"Jul 01, 2016","1.1909","1.1983","1.2024","1.1889","-0.64%"
"Jun 30, 2016","1.1986","1.2068","1.2137","1.1923","-0.68%"
"Jun 29, 2016","1.2068","1.2053","1.2189","1.2005","0.10%"
"Jun 28, 2016","1.2056","1.1988","1.2113","1.1972","0.48%"
"Jun 27, 2016","1.1999","1.2238","1.2271","1.1927","-2.49%"
"Jun 24, 2016","1.2305","1.3060","1.3162","1.2015","-5.82%"
"Jun 23, 2016","1.3065","1.3012","1.3122","1.2966","0.35%"
"Jun 22, 2016","1.3019","1.3026","1.3065","1.2950","-0.08%"
"Jun 21, 2016","1.3030","1.2983","1.3064","1.2906","0.29%"
"Jun 20, 2016","1.2992","1.2704","1.3007","1.2698","2.04%"
"Jun 17, 2016","1.2732","1.2648","1.2753","1.2638","0.64%"
"Jun 16, 2016","1.2651","1.2611","1.2680","1.2503","0.28%"
"Jun 15, 2016","1.2616","1.2589","1.2673","1.2539","0.17%"
"Jun 14, 2016","1.2595","1.2638","1.2645","1.2537","-0.35%"
"Jun 13, 2016","1.2639","1.2638","1.2686","1.2516","-0.27%"
"Jun 10, 2016","1.2673","1.2774","1.2808","1.2602","-0.82%"
"Jun 09, 2016","1.2778","1.2723","1.2813","1.2686","0.39%"
"Jun 08, 2016","1.2728","1.2799","1.2829","1.2715","-0.60%"
"Jun 07, 2016","1.2805","1.2714","1.2891","1.2706","0.68%"
"Jun 06, 2016","1.2718","1.2768","1.2805","1.2643","-0.44%"
"Jun 03, 2016","1.2774","1.2931","1.2970","1.2751","-1.24%"
"Jun 02, 2016","1.2934","1.2882","1.2956","1.2855","0.39%"
"Jun 01, 2016","1.2884","1.3003","1.3040","1.2866","-0.93%"
"May 31, 2016","1.3005","1.3138","1.3207","1.2985","-0.97%"
"May 30, 2016","1.3133","1.3135","1.3179","1.3097","-0.19%"
"May 27, 2016","1.3158","1.3101","1.3165","1.3076","0.40%"
"May 26, 2016","1.3106","1.3170","1.3199","1.3089","-0.52%"
"May 25, 2016","1.3174","1.3129","1.3221","1.3085","0.28%"
"May 24, 2016","1.3137","1.2904","1.3146","1.2893","1.75%"
"May 23, 2016","1.2911","1.2927","1.2984","1.2891","-0.06%"
"May 20, 2016","1.2919","1.3040","1.3053","1.2907","-0.95%"
"May 19, 2016","1.3043","1.3009","1.3077","1.2975","0.22%"
"May 18, 2016","1.3015","1.2779","1.3022","1.2760","1.81%"
"May 17, 2016","1.2784","1.2713","1.2824","1.2710","0.48%"
"May 16, 2016","1.2723","1.2682","1.2732","1.2663","0.17%"
"May 13, 2016","1.2702","1.2694","1.2728","1.2677","0.01%"
"May 12, 2016","1.2701","1.2641","1.2751","1.2624","0.43%"
"May 11, 2016","1.2647","1.2693","1.2721","1.2621","-0.43%"
"May 10, 2016","1.2702","1.2653","1.2710","1.2645","0.36%"
"May 09, 2016","1.2656","1.2651","1.2712","1.2609","0.03%"
"May 06, 2016","1.2652","1.2689","1.2719","1.2624","-0.39%"
"May 05, 2016","1.2701","1.2611","1.2724","1.2607","0.67%"
"May 04, 2016","1.2616","1.2638","1.2670","1.2578","-0.20%"
"May 03, 2016","1.2641","1.2716","1.2752","1.2618","-0.63%"
"May 02, 2016","1.2721","1.2757","1.2787","1.2708","-0.27%"
"Apr 29, 2016","1.2756","1.2864","1.2889","1.2742","-0.88%"
"Apr 28, 2016","1.2869","1.2837","1.2898","1.2807","0.18%"
"Apr 27, 2016","1.2846","1.2900","1.2929","1.2821","-0.46%"
"Apr 26, 2016","1.2906","1.2849","1.2930","1.2834","0.42%"
"Apr 25, 2016","1.2852","1.2832","1.2900","1.2796","0.24%"
"Apr 22, 2016","1.2821","1.2686","1.2855","1.2673","1.04%"
"Apr 21, 2016","1.2689","1.2683","1.2735","1.2656","0.01%"
"Apr 20, 2016","1.2688","1.2670","1.2721","1.2628","0.13%"
"Apr 19, 2016","1.2672","1.2613","1.2691","1.2604","0.44%"
"Apr 18, 2016","1.2616","1.2590","1.2637","1.2504","0.28%"
"Apr 15, 2016","1.2581","1.2559","1.2601","1.2532","0.16%"
"Apr 14, 2016","1.2561","1.2595","1.2609","1.2523","-0.29%"
"Apr 13, 2016","1.2598","1.2533","1.2619","1.2516","0.49%"
"Apr 12, 2016","1.2537","1.2476","1.2564","1.2449","0.44%"
"Apr 11, 2016","1.2482","1.2386","1.2511","1.2354","0.74%"
"Apr 08, 2016","1.2390","1.2350","1.2431","1.2338","0.28%"
"Apr 07, 2016","1.2355","1.2382","1.2432","1.2314","-0.27%"
"Apr 06, 2016","1.2388","1.2435","1.2465","1.2332","-0.41%"
"Apr 05, 2016","1.2439","1.2517","1.2536","1.2410","-0.65%"
"Apr 04, 2016","1.2520","1.2477","1.2567","1.2465","0.22%"
"Apr 01, 2016","1.2492","1.2616","1.2640","1.2461","-1.01%"
"Mar 31, 2016","1.2620","1.2676","1.2699","1.2580","-0.50%"
"Mar 30, 2016","1.2683","1.2735","1.2768","1.2667","-0.45%"
"Mar 29, 2016","1.2740","1.2727","1.2775","1.2698","0.07%"
"Mar 28, 2016","1.2731","1.2652","1.2747","1.2637","0.51%"
"Mar 25, 2016","1.2666","1.2662","1.2684","1.2632","0.00%"
"Mar 24, 2016","1.2666","1.2621","1.2687","1.2579","0.35%"
"Mar 23, 2016","1.2622","1.2661","1.2689","1.2600","-0.35%"
"Mar 22, 2016","1.2666","1.2778","1.2801","1.2643","-0.91%"
"Mar 21, 2016","1.2782","1.2841","1.2849","1.2753","-0.52%"
"Mar 18, 2016","1.2849","1.2790","1.2867","1.2767","0.45%"
"Mar 17, 2016","1.2792","1.2700","1.2810","1.2634","0.69%"
"Mar 16, 2016","1.2704","1.2736","1.2756","1.2676","-0.28%"
"Mar 15, 2016","1.2740","1.2874","1.2891","1.2717","-1.06%"
"Mar 14, 2016","1.2877","1.2894","1.2929","1.2862","-0.10%"
"Mar 11, 2016","1.2890","1.2768","1.2928","1.2736","0.91%"
"Mar 10, 2016","1.2774","1.2916","1.3071","1.2735","-1.15%"
"Mar 09, 2016","1.2922","1.2907","1.2989","1.2886","0.10%"
"Mar 08, 2016","1.2909","1.2948","1.2961","1.2827","-0.34%"
"Mar 07, 2016","1.2953","1.2927","1.2969","1.2899","0.18%"
"Mar 04, 2016","1.2930","1.2932","1.2955","1.2861","-0.05%"
"Mar 03, 2016","1.2937","1.2949","1.2986","1.2899","-0.13%"
"Mar 02, 2016","1.2954","1.2830","1.3006","1.2794","0.93%"
"Mar 01, 2016","1.2835","1.2797","1.2894","1.2775","0.28%"
"Feb 29, 2016","1.2799","1.2683","1.2837","1.2657","0.90%"
"Feb 26, 2016","1.2685","1.2661","1.2754","1.2617","0.15%"
"Feb 25, 2016","1.2666","1.2640","1.2693","1.2606","0.16%"
"Feb 24, 2016","1.2646","1.2721","1.2738","1.2611","-0.62%"
"Feb 23, 2016","1.2725","1.2825","1.2862","1.2709","-0.82%"
"Feb 22, 2016","1.2830","1.2939","1.2943","1.2746","-0.83%"
"Feb 19, 2016","1.2938","1.2897","1.2948","1.2826","0.23%"
"Feb 18, 2016","1.2908","1.2843","1.2981","1.2787","0.47%"
"Feb 17, 2016","1.2847","1.2831","1.2887","1.2742","0.08%"
"Feb 16, 2016","1.2837","1.2938","1.2999","1.2794","-0.80%"
"Feb 15, 2016","1.2940","1.2880","1.2993","1.2875","0.44%"
"Feb 12, 2016","1.2883","1.2774","1.2918","1.2770","0.77%"
"Feb 11, 2016","1.2784","1.2860","1.2895","1.2655","-0.61%"
"Feb 10, 2016","1.2863","1.2811","1.2969","1.2784","0.37%"
"Feb 09, 2016","1.2815","1.2882","1.2936","1.2732","-0.57%"
"Feb 08, 2016","1.2889","1.2992","1.3054","1.2867","-0.82%"
"Feb 05, 2016","1.2996","1.3012","1.3041","1.2952","-0.15%"
"Feb 04, 2016","1.3016","1.3146","1.3175","1.2980","-1.03%"
"Feb 03, 2016","1.3152","1.3191","1.3292","1.3125","-0.34%"
"Feb 02, 2016","1.3197","1.3250","1.3263","1.3125","-0.45%"
"Feb 01, 2016","1.3256","1.3142","1.3266","1.3112","0.82%"
"Jan 29, 2016","1.3148","1.3121","1.3228","1.3067","0.14%"
"Jan 28, 2016","1.3129","1.3061","1.3174","1.3045","0.48%"
"Jan 27, 2016","1.3066","1.3198","1.3222","1.3037","-1.02%"
"Jan 26, 2016","1.3201","1.3130","1.3249","1.3043","0.51%"
"Jan 25, 2016","1.3134","1.3210","1.3243","1.3118","-0.59%"
"Jan 22, 2016","1.3212","1.3073","1.3292","1.3064","1.03%"
"Jan 21, 2016","1.3077","1.3027","1.3131","1.2910","0.36%"
"Jan 20, 2016","1.3030","1.2972","1.3039","1.2889","0.42%"
"Jan 19, 2016","1.2975","1.3071","1.3189","1.2959","-0.77%"
"Jan 18, 2016","1.3076","1.3056","1.3169","1.3024","0.12%"
"Jan 15, 2016","1.3060","1.3262","1.3295","1.2991","-1.55%"
"Jan 14, 2016","1.3266","1.3237","1.3295","1.3141","0.16%"
"Jan 13, 2016","1.3245","1.3300","1.3394","1.3235","-0.46%"
"Jan 12, 2016","1.3306","1.3386","1.3418","1.3243","-0.63%"
"Jan 11, 2016","1.3390","1.3280","1.3436","1.3225","0.81%"
"Jan 08, 2016","1.3283","1.3365","1.3478","1.3267","-0.63%"
"Jan 07, 2016","1.3367","1.3563","1.3588","1.3354","-1.47%"
"Jan 06, 2016","1.3567","1.3647","1.3664","1.3543","-0.64%"
"Jan 05, 2016","1.3654","1.3583","1.3680","1.3572","0.49%"
"Jan 04, 2016","1.3588","1.3574","1.3617","1.3476","0.06%"
"Jan 01, 2016","1.3580","1.3570","1.3638","1.3561","0.07%"
"Dec 31, 2015","1.3571","1.3543","1.3634","1.3538","0.13%"
"Dec 30, 2015","1.3553","1.3561","1.3615","1.3529","-0.10%"
"Dec 29, 2015","1.3567","1.3563","1.3601","1.3492","0.02%"
"Dec 28, 2015","1.3564","1.3577","1.3622","1.3541","-0.29%"
"Dec 25, 2015","1.3604","1.3588","1.3659","1.3565","0.06%"
"Dec 24, 2015","1.3596","1.3629","1.3664","1.3561","-0.26%"
"Dec 23, 2015","1.3632","1.3534","1.3688","1.3522","0.73%"
"Dec 22, 2015","1.3533","1.3628","1.3660","1.3480","-0.78%"
"Dec 21, 2015","1.3639","1.3705","1.3742","1.3608","-0.48%"
"Dec 18, 2015","1.3705","1.3763","1.3817","1.3685","-0.43%"
"Dec 17, 2015","1.3764","1.3743","1.3795","1.3696","0.11%"
"Dec 16, 2015","1.3749","1.3757","1.3782","1.3662","-0.09%"
"Dec 15, 2015","1.3762","1.3772","1.3863","1.3691","-0.09%"
"Dec 14, 2015","1.3775","1.3847","1.3880","1.3691","-0.52%"
"Dec 11, 2015","1.3847","1.3847","1.3878","1.3786","-0.06%"
"Dec 10, 2015","1.3855","1.3762","1.3882","1.3755","0.62%"
"Dec 09, 2015","1.3769","1.3773","1.3852","1.3741","-0.06%"
"Dec 08, 2015","1.3777","1.3893","1.3903","1.3731","-0.83%"
"Dec 07, 2015","1.3893","1.3899","1.3958","1.3859","0.09%"
"Dec 04, 2015","1.3881","1.3844","1.3934","1.3813","0.26%"
"Dec 03, 2015","1.3845","1.4078","1.4171","1.3782","-1.70%"
"Dec 02, 2015","1.4085","1.4177","1.4233","1.4055","-0.71%"
"Dec 01, 2015","1.4186","1.4248","1.4272","1.4171","-0.46%"
"Nov 30, 2015","1.4252","1.4196","1.4263","1.4175","0.39%"
"Nov 27, 2015","1.4196","1.4225","1.4255","1.4168","-0.27%"
"Nov 26, 2015","1.4235","1.4235","1.4262","1.4191","-0.01%"
"Nov 25, 2015","1.4236","1.4167","1.4281","1.4119","0.41%"
"Nov 24, 2015","1.4178","1.4212","1.4258","1.4119","-0.30%"
"Nov 23, 2015","1.4220","1.4266","1.4305","1.4205","-0.34%"
"Nov 20, 2015","1.4269","1.4242","1.4322","1.4224","0.18%"
"Nov 19, 2015","1.4244","1.4289","1.4324","1.4226","-0.35%"
"Nov 18, 2015","1.4294","1.4283","1.4320","1.4238","0.01%"
"Nov 17, 2015","1.4293","1.4219","1.4321","1.4207","0.49%"
"Nov 16, 2015","1.4223","1.4173","1.4247","1.4119","0.64%"
"Nov 13, 2015","1.4132","1.4079","1.4206","1.4072","0.37%"
"Nov 12, 2015","1.4080","1.4153","1.4203","1.4058","-0.56%"
"Nov 11, 2015","1.4160","1.4094","1.4188","1.4070","0.45%"
"Nov 10, 2015","1.4097","1.4053","1.4151","1.4023","0.25%"
"Nov 09, 2015","1.4062","1.4025","1.4070","1.3972","0.36%"
"Nov 06, 2015","1.4011","1.3967","1.4067","1.3866","0.29%"
"Nov 05, 2015","1.3971","1.4153","1.4202","1.3959","-1.34%"
"Nov 04, 2015","1.4161","1.4057","1.4185","1.4047","0.70%"
"Nov 03, 2015","1.4062","1.3988","1.4088","1.3980","0.50%"
"Nov 02, 2015","1.3992","1.3985","1.4072","1.3956","-0.19%"
"Oct 30, 2015","1.4019","1.3940","1.4040","1.3883","0.51%"
"Oct 29, 2015","1.3948","1.3967","1.4000","1.3899","-0.19%"
"Oct 28, 2015","1.3975","1.3843","1.3998","1.3787","0.94%"
"Oct 27, 2015","1.3845","1.3875","1.3906","1.3831","-0.27%"
"Oct 26, 2015","1.3883","1.3911","1.3933","1.3862","-0.12%"
"Oct 23, 2015","1.3900","1.3853","1.3954","1.3823","0.28%"
"Oct 22, 2015","1.3861","1.3592","1.3868","1.3583","1.93%"
"Oct 21, 2015","1.3599","1.3605","1.3642","1.3556","-0.07%"
"Oct 20, 2015","1.3608","1.3646","1.3675","1.3589","-0.33%"
"Oct 19, 2015","1.3653","1.3595","1.3691","1.3558","0.36%"
"Oct 16, 2015","1.3604","1.3573","1.3629","1.3549","0.18%"
"Oct 15, 2015","1.3579","1.3485","1.3625","1.3465","0.67%"
"Oct 14, 2015","1.3489","1.3393","1.3516","1.3373","0.69%"
"Oct 13, 2015","1.3396","1.3514","1.3530","1.3340","-0.87%"
"Oct 12, 2015","1.3514","1.3479","1.3519","1.3463","0.29%"
"Oct 09, 2015","1.3475","1.3604","1.3637","1.3454","-0.98%"
"Oct 08, 2015","1.3609","1.3629","1.3638","1.3548","-0.18%"
"Oct 07, 2015","1.3634","1.3502","1.3642","1.3498","0.93%"
"Oct 06, 2015","1.3509","1.3529","1.3576","1.3492","-0.23%"
"Oct 05, 2015","1.3540","1.3534","1.3565","1.3466","-0.03%"
"Oct 02, 2015","1.3544","1.3513","1.3636","1.3431","0.22%"
"Oct 01, 2015","1.3514","1.3533","1.3601","1.3505","-0.16%"
"Sep 30, 2015","1.3536","1.3462","1.3587","1.3452","0.50%"
"Sep 29, 2015","1.3468","1.3488","1.3556","1.3442","-0.19%"
"Sep 28, 2015","1.3493","1.3556","1.3635","1.3483","-0.52%"
"Sep 25, 2015","1.3563","1.3567","1.3693","1.3512","-0.07%"
"Sep 24, 2015","1.3572","1.3624","1.3660","1.3490","-0.41%"
"Sep 23, 2015","1.3628","1.3809","1.3822","1.3605","-1.38%"
"Sep 22, 2015","1.3819","1.3850","1.3900","1.3774","-0.29%"
"Sep 21, 2015","1.3859","1.3729","1.3866","1.3720","0.87%"
"Sep 18, 2015","1.3739","1.3628","1.3771","1.3617","0.78%"
"Sep 17, 2015","1.3632","1.3718","1.3750","1.3617","-0.66%"
"Sep 16, 2015","1.3723","1.3615","1.3763","1.3582","0.77%"
"Sep 15, 2015","1.3618","1.3622","1.3674","1.3583","-0.06%"
"Sep 14, 2015","1.3626","1.3595","1.3655","1.3584","0.14%"
"Sep 11, 2015","1.3607","1.3688","1.3710","1.3587","-0.64%"
"Sep 10, 2015","1.3694","1.3705","1.3813","1.3656","-0.13%"
"Sep 09, 2015","1.3712","1.3746","1.3815","1.3697","-0.26%"
"Sep 08, 2015","1.3748","1.3667","1.3811","1.3637","0.54%"
"Sep 07, 2015","1.3674","1.3587","1.3700","1.3581","0.46%"
"Sep 04, 2015","1.3611","1.3714","1.3731","1.3592","-0.77%"
"Sep 03, 2015","1.3717","1.3622","1.3748","1.3558","0.65%"
"Sep 02, 2015","1.3629","1.3526","1.3641","1.3513","0.77%"
"Sep 01, 2015","1.3525","1.3676","1.3700","1.3511","-1.14%"
"Aug 31, 2015","1.3681","1.3768","1.3798","1.3652","-0.64%"
"Aug 28, 2015","1.3769","1.3692","1.3779","1.3592","0.54%"
"Aug 27, 2015","1.3695","1.3660","1.3742","1.3629","0.24%"
"Aug 26, 2015","1.3662","1.3616","1.3717","1.3572","0.30%"
"Aug 25, 2015","1.3621","1.3571","1.3780","1.3566","0.35%"
"Aug 24, 2015","1.3573","1.3775","1.3815","1.3468","-1.52%"
"Aug 21, 2015","1.3782","1.3948","1.3988","1.3767","-1.25%"
"Aug 20, 2015","1.3956","1.4095","1.4110","1.3945","-1.03%"
"Aug 19, 2015","1.4101","1.4202","1.4214","1.4082","-0.77%"
"Aug 18, 2015","1.4210","1.4060","1.4239","1.4046","1.01%"
"Aug 17, 2015","1.4068","1.4075","1.4163","1.4051","-0.11%"
"Aug 14, 2015","1.4084","1.3997","1.4096","1.3963","0.59%"
"Aug 13, 2015","1.4002","1.3993","1.4084","1.3967","0.04%"
"Aug 12, 2015","1.3996","1.4101","1.4120","1.3940","-0.78%"
"Aug 11, 2015","1.4106","1.4143","1.4207","1.4044","-0.30%"
"Aug 10, 2015","1.4149","1.4122","1.4184","1.4085","0.15%"
"Aug 07, 2015","1.4128","1.4192","1.4258","1.4089","-0.49%"
"Aug 06, 2015","1.4198","1.4297","1.4352","1.4184","-0.75%"
"Aug 05, 2015","1.4306","1.4298","1.4390","1.4276","0.02%"
"Aug 04, 2015","1.4303","1.4223","1.4310","1.4185","0.48%"
"Aug 03, 2015","1.4234","1.4241","1.4266","1.4196","0.11%"
"Jul 31, 2015","1.4219","1.4265","1.4281","1.4083","-0.36%"
"Jul 30, 2015","1.4270","1.4199","1.4318","1.4189","0.46%"
"Jul 29, 2015","1.4204","1.4112","1.4224","1.4080","0.62%"
"Jul 28, 2015","1.4116","1.4019","1.4144","1.4012","0.66%"
"Jul 27, 2015","1.4024","1.4107","1.4154","1.3955","-0.71%"
"Jul 24, 2015","1.4124","1.4121","1.4180","1.4094","-0.01%"
"Jul 23, 2015","1.4125","1.4280","1.4311","1.4075","-1.09%"
"Jul 22, 2015","1.4280","1.4223","1.4362","1.4195","0.39%"
"Jul 21, 2015","1.4225","1.4376","1.4396","1.4188","-1.06%"
"Jul 20, 2015","1.4377","1.4401","1.4416","1.4325","-0.26%"
"Jul 17, 2015","1.4415","1.4347","1.4417","1.4302","0.43%"
"Jul 16, 2015","1.4353","1.4280","1.4367","1.4254","0.49%"
"Jul 15, 2015","1.4283","1.4193","1.4304","1.4142","0.58%"
"Jul 14, 2015","1.4200","1.4071","1.4219","1.4005","0.88%"
"Jul 13, 2015","1.4076","1.3980","1.4112","1.3879","1.22%"
"Jul 10, 2015","1.3906","1.3928","1.3944","1.3836","-0.19%"
"Jul 09, 2015","1.3933","1.3863","1.3969","1.3840","0.48%"
"Jul 08, 2015","1.3867","1.4034","1.4069","1.3838","-1.23%"
"Jul 07, 2015","1.4040","1.4107","1.4159","1.4005","-0.52%"
"Jul 06, 2015","1.4114","1.4170","1.4181","1.4035","0.75%"
"Jul 03, 2015","1.4009","1.4078","1.4093","1.3999","-0.52%"
"Jul 02, 2015","1.4082","1.4123","1.4145","1.4025","-0.33%"
"Jul 01, 2015","1.4129","1.4101","1.4165","1.4021","0.17%"
"Jun 30, 2015","1.4105","1.4003","1.4143","1.3990","0.70%"
"Jun 29, 2015","1.4007","1.4262","1.4320","1.3945","-0.71%"
"Jun 26, 2015","1.4107","1.4052","1.4137","1.4026","0.38%"
"Jun 25, 2015","1.4053","1.4010","1.4087","1.3983","0.26%"
"Jun 24, 2015","1.4017","1.4080","1.4119","1.3991","-0.46%"
"Jun 23, 2015","1.4082","1.3949","1.4125","1.3923","0.92%"
"Jun 22, 2015","1.3954","1.3974","1.4017","1.3863","-0.26%"
"Jun 19, 2015","1.3991","1.3978","1.4037","1.3938","0.08%"
"Jun 18, 2015","1.3980","1.3962","1.3983","1.3882","0.11%"
"Jun 17, 2015","1.3965","1.3908","1.3997","1.3858","0.37%"
"Jun 16, 2015","1.3913","1.3824","1.3939","1.3786","0.63%"
"Jun 15, 2015","1.3826","1.3858","1.3882","1.3791","0.14%"
"Jun 12, 2015","1.3806","1.3777","1.3896","1.3772","0.16%"
"Jun 11, 2015","1.3784","1.3712","1.3821","1.3664","0.53%"
"Jun 10, 2015","1.3712","1.3633","1.3764","1.3572","0.56%"
"Jun 09, 2015","1.3636","1.3592","1.3647","1.3528","0.29%"
"Jun 08, 2015","1.3596","1.3738","1.3767","1.3572","-1.06%"
"Jun 05, 2015","1.3742","1.3670","1.3762","1.3580","0.51%"
"Jun 04, 2015","1.3672","1.3602","1.3688","1.3535","0.46%"
"Jun 03, 2015","1.3609","1.3751","1.3794","1.3585","-1.07%"
"Jun 02, 2015","1.3756","1.3904","1.3932","1.3689","-1.11%"
"Jun 01, 2015","1.3911","1.3915","1.4001","1.3888","-0.04%"
"May 29, 2015","1.3916","1.3984","1.4009","1.3879","-0.51%"
"May 28, 2015","1.3988","1.4077","1.4093","1.3974","-0.66%"
"May 27, 2015","1.4081","1.4144","1.4177","1.4045","-0.47%"
"May 26, 2015","1.4148","1.4085","1.4167","1.4074","0.39%"
"May 25, 2015","1.4093","1.4056","1.4144","1.4048","0.24%"
"May 22, 2015","1.4059","1.4092","1.4110","1.3956","-0.25%"
"May 21, 2015","1.4094","1.4002","1.4104","1.3942","0.63%"
"May 20, 2015","1.4006","1.3907","1.4036","1.3895","0.68%"
"May 19, 2015","1.3911","1.3826","1.3990","1.3820","0.57%"
"May 18, 2015","1.3832","1.3722","1.3861","1.3722","0.75%"
"May 15, 2015","1.3729","1.3822","1.3880","1.3723","-0.71%"
"May 14, 2015","1.3827","1.3859","1.3885","1.3800","-0.26%"
"May 13, 2015","1.3863","1.3965","1.4043","1.3828","-0.79%"
"May 12, 2015","1.3974","1.3969","1.3991","1.3832","0.01%"
"May 11, 2015","1.3972","1.3804","1.4009","1.3774","1.28%"
"May 08, 2015","1.3795","1.3526","1.3841","1.3526","1.94%"
"May 07, 2015","1.3532","1.3430","1.3553","1.3356","0.77%"
"May 06, 2015","1.3428","1.3568","1.3579","1.3416","-1.07%"
"May 05, 2015","1.3573","1.3563","1.3674","1.3537","0.05%"
"May 04, 2015","1.3566","1.3514","1.3606","1.3509","0.36%"
"May 01, 2015","1.3517","1.3672","1.3701","1.3475","-1.17%"
"Apr 30, 2015","1.3677","1.3864","1.3916","1.3628","-1.38%"
"Apr 29, 2015","1.3868","1.3963","1.4019","1.3827","-0.71%"
"Apr 28, 2015","1.3967","1.3983","1.4025","1.3937","-0.20%"
"Apr 27, 2015","1.3995","1.3965","1.4009","1.3939","0.19%"
"Apr 24, 2015","1.3968","1.3901","1.3993","1.3861","0.43%"
"Apr 23, 2015","1.3908","1.4016","1.4055","1.3886","-0.78%"
"Apr 22, 2015","1.4018","1.3896","1.4047","1.3870","0.83%"
"Apr 21, 2015","1.3903","1.3874","1.3954","1.3860","0.16%"
"Apr 20, 2015","1.3881","1.3819","1.3922","1.3793","0.27%"
"Apr 17, 2015","1.3844","1.3873","1.3954","1.3824","-0.25%"
"Apr 16, 2015","1.3879","1.3882","1.3962","1.3823","-0.06%"
"Apr 15, 2015","1.3888","1.3868","1.3963","1.3850","0.10%"
"Apr 14, 2015","1.3874","1.3880","1.3929","1.3808","-0.10%"
"Apr 13, 2015","1.3888","1.3795","1.3900","1.3749","0.65%"
"Apr 10, 2015","1.3798","1.3797","1.3846","1.3769","-0.04%"
"Apr 09, 2015","1.3804","1.3786","1.3825","1.3736","0.10%"
"Apr 08, 2015","1.3790","1.3686","1.3840","1.3665","0.72%"
"Apr 07, 2015","1.3692","1.3622","1.3731","1.3598","0.51%"
"Apr 06, 2015","1.3622","1.3570","1.3639","1.3540","0.22%"
"Apr 03, 2015","1.3592","1.3617","1.3672","1.3544","-0.23%"
"Apr 02, 2015","1.3624","1.3766","1.3793","1.3596","-1.07%"
"Apr 01, 2015","1.3771","1.3798","1.3832","1.3697","-0.28%"
"Mar 31, 2015","1.3809","1.3666","1.3847","1.3650","1.00%"
"Mar 30, 2015","1.3672","1.3657","1.3714","1.3620","0.07%"
"Mar 27, 2015","1.3663","1.3641","1.3767","1.3613","0.14%"
"Mar 26, 2015","1.3644","1.3558","1.3663","1.3536","0.60%"
"Mar 25, 2015","1.3562","1.3588","1.3623","1.3536","-0.22%"
"Mar 24, 2015","1.3592","1.3655","1.3695","1.3557","-0.49%"
"Mar 23, 2015","1.3659","1.3828","1.3839","1.3634","-1.13%"
"Mar 20, 2015","1.3815","1.3833","1.3855","1.3758","-0.18%"
"Mar 19, 2015","1.3840","1.3780","1.3983","1.3741","0.41%"
"Mar 18, 2015","1.3783","1.3912","1.3948","1.3702","-0.93%"
"Mar 17, 2015","1.3912","1.4025","1.4050","1.3852","-0.85%"
"Mar 16, 2015","1.4031","1.4046","1.4099","1.3952","-0.14%"
"Mar 13, 2015","1.4050","1.3991","1.4079","1.3935","0.41%"
"Mar 12, 2015","1.3993","1.4149","1.4219","1.3985","-1.14%"
"Mar 11, 2015","1.4154","1.4081","1.4261","1.4066","0.48%"
"Mar 10, 2015","1.4087","1.3938","1.4105","1.3922","1.05%"
"Mar 09, 2015","1.3940","1.3880","1.3948","1.3847","0.53%"
"Mar 06, 2015","1.3866","1.3811","1.3927","1.3806","0.35%"
"Mar 05, 2015","1.3817","1.3774","1.3854","1.3718","0.28%"
"Mar 04, 2015","1.3778","1.3740","1.3822","1.3729","0.25%"
"Mar 03, 2015","1.3744","1.3734","1.3779","1.3714","0.05%"
"Mar 02, 2015","1.3737","1.3791","1.3820","1.3691","-0.36%"
"Feb 27, 2015","1.3786","1.3753","1.3805","1.3697","0.20%"
"Feb 26, 2015","1.3758","1.3666","1.3775","1.3644","0.66%"
"Feb 25, 2015","1.3668","1.3623","1.3675","1.3609","0.30%"
"Feb 24, 2015","1.3627","1.3632","1.3671","1.3602","-0.09%"
"Feb 23, 2015","1.3639","1.3524","1.3655","1.3489","0.78%"
"Feb 20, 2015","1.3533","1.3558","1.3630","1.3454","-0.20%"
"Feb 19, 2015","1.3560","1.3537","1.3591","1.3489","0.13%"
"Feb 18, 2015","1.3542","1.3450","1.3631","1.3437","0.65%"
"Feb 17, 2015","1.3454","1.3526","1.3565","1.3429","-0.57%"
"Feb 16, 2015","1.3531","1.3520","1.3557","1.3459","0.04%"
